nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 300 | Discriminator Latent Dimension: 200
WARNING:tensorflow:No training configuration found in save file, so the model was *not* compiled. Compile it manually.
Starting Training:
7585,0.206,0.164,0.246,554,
7586,0.194,0.129,0.311,556,
7587,0.191,0.158,0.296,558,
7588,0.182,0.122,0.291,561,
7589,0.160,0.140,0.294,563,
7590,0.137,0.138,0.302,565,
7591,0.192,0.122,0.257,568,
7592,0.154,0.128,0.280,570,
7593,0.157,0.213,0.234,572,
7594,0.185,0.157,0.255,575,
7595,0.192,0.165,0.231,577,
7596,0.195,0.135,0.303,579,
7597,0.208,0.173,0.234,581,
7598,0.188,0.107,0.278,584,
7599,0.191,0.142,0.272,586,
7600,0.164,0.126,0.233,588,
7601,0.178,0.128,0.256,591,
7602,0.216,0.157,0.266,593,
7603,0.184,0.196,0.278,595,
7604,0.171,0.146,0.255,598,
7605,0.192,0.137,0.278,600,
7606,0.181,0.210,0.253,602,
7607,0.197,0.139,0.240,605,
7608,0.182,0.150,0.291,607,
7609,0.186,0.114,0.264,609,
7610,0.206,0.143,0.229,611,
7611,0.190,0.141,0.244,614,
7612,0.190,0.129,0.261,616,
7613,0.167,0.126,0.219,618,
7614,0.186,0.104,0.259,621,
7615,0.181,0.165,0.232,623,
7616,0.170,0.144,0.299,625,
7617,0.213,0.109,0.241,628,
7618,0.239,0.159,0.278,630,
7619,0.171,0.143,0.277,632,
7620,0.198,0.115,0.265,634,
7621,0.170,0.116,0.260,637,
7622,0.195,0.128,0.272,639,
7623,0.172,0.140,0.269,641,
7624,0.189,0.137,0.265,644,
7625,0.172,0.139,0.248,646,
7626,0.165,0.122,0.329,648,
7627,0.170,0.132,0.270,651,
7628,0.232,0.139,0.285,653,
7629,0.177,0.131,0.337,655,
7630,0.184,0.124,0.267,658,
7631,0.171,0.152,0.263,660,
7632,0.199,0.113,0.253,662,
7633,0.193,0.141,0.244,664,
7634,0.194,0.128,0.197,667,
7635,0.202,0.153,0.253,669,
7636,0.188,0.137,0.221,671,
7637,0.178,0.132,0.273,674,
7638,0.201,0.131,0.327,676,
7639,0.203,0.127,0.264,678,
7640,0.212,0.114,0.257,681,
7641,0.182,0.125,0.251,683,
7642,0.182,0.132,0.278,685,
7643,0.179,0.126,0.329,687,
7644,0.183,0.128,0.238,690,
7645,0.168,0.159,0.265,692,
7646,0.195,0.141,0.245,694,
7647,0.164,0.115,0.254,697,
7648,0.192,0.120,0.243,699,
7649,0.172,0.148,0.227,701,
7650,0.182,0.195,0.257,704,
7651,0.193,0.133,0.225,706,
7652,0.174,0.153,0.271,708,
7653,0.201,0.116,0.249,711,
7654,0.203,0.123,0.278,713,
7655,0.177,0.123,0.260,715,
7656,0.155,0.133,0.265,717,
7657,0.168,0.096,0.253,720,
7658,0.166,0.119,0.253,722,
7659,0.192,0.172,0.268,724,
7660,0.195,0.128,0.259,727,
7661,0.222,0.134,0.268,729,
7662,0.179,0.152,0.224,731,
7663,0.180,0.156,0.288,734,
7664,0.187,0.139,0.347,736,
7665,0.195,0.135,0.270,738,
7666,0.195,0.125,0.304,741,
7667,0.182,0.125,0.355,743,
7668,0.208,0.139,0.246,745,
7669,0.182,0.145,0.252,747,
7670,0.223,0.122,0.264,750,
7671,0.325,0.157,0.267,752,
7672,0.179,0.114,0.260,754,
7673,0.182,0.131,0.258,757,
7674,0.177,0.158,0.260,759,
7675,0.167,0.153,0.264,761,
7676,0.173,0.140,0.244,764,
7677,0.216,0.180,0.228,766,
7678,0.175,0.154,0.246,768,
7679,0.154,0.171,0.284,771,
7680,0.192,0.148,0.281,773,
7681,0.190,0.116,0.324,775,
7682,0.160,0.128,0.268,777,
7683,0.179,0.143,0.277,780,
7684,0.163,0.222,0.262,782,
7685,0.183,0.146,0.263,784,
7686,0.248,0.151,0.238,787,
7687,0.206,0.190,0.246,789,
7688,0.169,0.122,0.246,791,
